"","business_id","full_address","open","categories","city","review_count","name","neighborhoods","longitude","latitude","state","stars","Delivery","Take-out","Waiter Service"
"1246","xNmU3k70I5Rpl9OnAre5gg","4860 S Eastern Ave
Eastside
Las Vegas, NV 89119",TRUE,"Food Stands, Restaurants","Las Vegas",8,"Baskin Robbins","Eastside, Southeast",-115.117567,36.100669,"NV",4.5,FALSE,TRUE,TRUE
"1247","BUFZGU2ux-JIGIozzdDiwQ","2375 E Tropicana Ave
Ste G
Southeast
Las Vegas, NV 89119",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",8,"Subway","Southeast",-115.120338,36.09949,"NV",4.5,FALSE,TRUE,FALSE
"1248","wdqucaPeyerBpRyaEpw6Yg","1801 W Charleston Blvd
Downtown
Las Vegas, NV 89102",TRUE,"Mexican, Restaurants","Las Vegas",11,"Del Taco","Downtown",-115.1657957,36.1585615,"NV",3.5,FALSE,TRUE,NA
"1249","0FmQpDFbWRIPHYBInCTwlg","4345 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",TRUE,"Fast Food, Restaurants","Las Vegas",5,"Jack in the Box","Sunrise",-115.079179,36.158547,"NV",3,FALSE,TRUE,NA
"1250","RbhgT2AjSamHF74FWOeoCg","5516 Boulder Hwy
Las Vegas, NV 89122",TRUE,"Chinese, Restaurants","Las Vegas",4,"Panda Express","",-115.0531031,36.1022582,"NV",1.5,FALSE,TRUE,FALSE
"1251","bKP_m6qr3fs2UfKX_COeeQ","3140 S Valley View Blvd
Westside
Las Vegas, NV 89102",TRUE,"Mexican, Restaurants","Las Vegas",10,"Rigos Taco","Westside",-115.1896285,36.1329257,"NV",3,FALSE,TRUE,FALSE
"1252","sX_RzD1FYZzb0sdC4qZGGQ","5915 W Sahara Ave
Westside
Las Vegas, NV 89146",TRUE,"Mexican, Restaurants","Las Vegas",10,"Del Taco","Westside",-115.222848,36.1439329,"NV",3.5,FALSE,TRUE,NA
"1253","f6hjKOSap9pFlNMYxGtjAw","3140 S Valley View Blvd
Westside
Las Vegas, NV 89102",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",3,"Subway","Westside",-115.190245,36.132914,"NV",3,FALSE,TRUE,NA
"1254","xx8DVj1NQfJR33B9e8t5vg","1785 E Cactus Ave
Southeast
Las Vegas, NV 89183",TRUE,"Bars, American (New), Nightlife, Restaurants","Las Vegas",66,"Fireside Restaurant & Tavern","Southeast",-115.151046645508,36.0253434887785,"NV",4,FALSE,TRUE,TRUE
"1255","6mq0k7vDZtlBjghMaEMbHw","3050 E. Desert Inn Road, #101
Eastside
Las Vegas, NV 89121",TRUE,"Pizza, Restaurants","Las Vegas",6,"Pizza Hut","Eastside",-115.1084585,36.1305272,"NV",2,TRUE,TRUE,FALSE
"1256","ravINrZil-a_nAl95-KjDQ","4550 S Maryland Pkwy
University
Las Vegas, NV 89119",TRUE,"Delis, Restaurants, Pizza, Italian","Las Vegas",302,"Cugino's Italian Deli","University",-115.1364041,36.106605,"NV",4.5,TRUE,TRUE,FALSE
"1257","k7-EYqV5KmgcKjtp9Aw2Iw","8635 Spring Mountain Rd
Spring Valley
Las Vegas, NV 89117",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",13,"McDonald's","Spring Valley",-115.279608,36.125528,"NV",2,FALSE,TRUE,NA
"1258","mk-V3qzqRBgCP9V8-X4BGA","2380 E Tropicana Ave
Eastside
Las Vegas, NV 89119",FALSE,"Breakfast & Brunch, Restaurants","Las Vegas",10,"Coco's Restaurant","Eastside, Southeast",-115.1195456,36.1001032,"NV",3,FALSE,TRUE,TRUE
"1259","Za1AyC9JXMQsfmkg9k_-Gw","11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135",TRUE,"Chinese, Restaurants","Las Vegas",14,"Panda Express","South Summerlin",-115.334816,36.1551327,"NV",2.5,FALSE,TRUE,FALSE
"1260","XjFD7q3IcGwitJtkTsM59g","9845 S Maryland Pkwy
Ste A
Southeast
Las Vegas, NV 89183",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",9,"Subway","Southeast",-115.137138,36.010778,"NV",2.5,FALSE,TRUE,FALSE
"1261","soPaitO3k3bviiEA6wI3qg","9730 W Tropicana Ave
Spring Valley
Las Vegas, NV 89147",FALSE,"Pizza, Restaurants","Las Vegas",5,"Mama Luigi's Pizzeria","Spring Valley",-115.3048029,36.1004312,"NV",4.5,TRUE,TRUE,TRUE
"1262","MandyVkCOm5qzmhuqdku_Q","5115 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",FALSE,"Taiwanese, Chinese, Restaurants","Las Vegas",12,"Champion Gourmet","Chinatown",-115.211199,36.125587,"NV",4,FALSE,TRUE,TRUE
"1263","1uEOxmsgI2zba8kLSrFDpA","600 E Warm Springs Rd
Southeast
Las Vegas, NV 89119",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",8,"Subway","Southeast",-115.149172,36.05753,"NV",3,FALSE,TRUE,NA
"1264","Lq1sLz-UDRXBqduwXOvDyA","8000 W Sahara Ave
Westside
Las Vegas, NV 89117",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",5,"Subway","Westside",-115.2660053,36.1442303,"NV",2,NA,NA,NA
"1265","LE07Aw-kgW4OHpdBHWYe5g","6475 W Charleston Blvd
Westside
Las Vegas, NV 89146",TRUE,"Korean, Restaurants","Las Vegas",37,"Man Na","Westside",-115.2367146,36.1586036,"NV",4.5,FALSE,TRUE,FALSE
"1266","RkXFIY3ntK74o1-2SCwnFA","9145 Las Vegas Boulevard S
Southeast
Las Vegas, NV 89123",FALSE,"Thai, Chinese, Restaurants","Las Vegas",5,"Asian Express","Southeast",-115.172455,36.0243843,"NV",3,FALSE,FALSE,NA
"1267","qRgR2r1kuh1hn-tHRqC2sg","400 East Flamingo Road
Eastside
Las Vegas, NV 89169",TRUE,"Steakhouses, Restaurants","Las Vegas",149,"Morton's The Steakhouse","Eastside",-115.1531462,36.1148342,"NV",4,FALSE,FALSE,TRUE
"1268","72aODHUIWKoBI3j4Pzr7sg","3235 W Tropicana Ave
Las Vegas, NV 89103",TRUE,"Fast Food, Restaurants","Las Vegas",7,"Jack in the Box","",-115.1841941,36.1004847,"NV",2.5,FALSE,TRUE,NA
"1269","YBftkbXRwi-CB6zlAAk5DA","8020 S Durango Dr
Southwest
Las Vegas, NV 89113",TRUE,"Bars, American (Traditional), Nightlife, Restaurants","Las Vegas",31,"Bomas Bar & Grill","Southwest",-115.2785401,36.0423566,"NV",3,FALSE,TRUE,TRUE
"1270","h4GmXUxM07MTOlMiGa0KuA","6000 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",FALSE,"Breakfast & Brunch, American (Traditional), Gluten-Free, Restaurants","Las Vegas",204,"The Maple Tree","Chinatown",-115.2234519,36.1256634,"NV",3.5,TRUE,TRUE,TRUE
"1271","FVR5EpCfQFCuT8L-77RZZQ","MGM Hotel & Casino Food Court
3799 Las Vegas Blvd. South
Eastside
Las Vegas, NV 89109",FALSE,"Asian Fusion, Restaurants","Las Vegas",16,"Asian Fresh","Eastside, The Strip",-115.168455,36.103191,"NV",3.5,FALSE,TRUE,FALSE
"1272","9T_NDeT-S9o9qhC7d5KPkA","2327 S Eastern Ave
Downtown
Las Vegas, NV 89104",TRUE,"Mexican, Restaurants","Las Vegas",3,"La Sirena","Downtown",-115.118237,36.1454189,"NV",3,NA,NA,NA
"1273","YJmHANxQvmldWbxqzwdaQw","3900 Paradise Road
Eastside
Las Vegas, NV 89169",TRUE,"Delis, Fast Food, Sandwiches, Restaurants","Las Vegas",45,"Jersey Mike's Subs","Eastside",-115.1542695,36.1186973,"NV",3.5,FALSE,TRUE,FALSE
"1274","yXtCzVqUR6WYARQdawyevw","3960 S Las Vegas Boulevard
The Strip
Las Vegas, NV 89119",TRUE,"Steakhouses, American (New), Restaurants","Las Vegas",236,"Charlie Palmer Steak","The Strip",-115.1737761,36.0909158,"NV",4,FALSE,FALSE,TRUE
"1275","bocNP3vhpTbP9dQdLZXu-A","8120 S Eastern Ave
Southeast
Las Vegas, NV 89123",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",8,"McDonald's","Southeast",-115.1178848,36.0418557,"NV",2.5,FALSE,TRUE,NA
"1276","J23yDGQUUylEwrfPgQyOwg","2970 E Desert Inn Rd
Eastside
Las Vegas, NV 89121",TRUE,"Fast Food, Restaurants","Las Vegas",3,"Jack in the Box","Eastside",-115.110177,36.130127,"NV",3,FALSE,TRUE,FALSE
"1277","vFCAzM6oQIAVG1kTuukL-g","4945 W Flamingo Rd
Las Vegas, NV 89103",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",13,"McDonald's","",-115.209037,36.114845,"NV",2.5,FALSE,TRUE,FALSE
"1278","GaAVP8Tn8uUrZtulQw2iXA","6620 W Flamingo Rd
Ste 7
Las Vegas, NV 89103",TRUE,"Mediterranean, Middle Eastern, Restaurants","Las Vegas",178,"Shish Kabob House","",-115.236636,36.114921,"NV",4,TRUE,TRUE,TRUE
"1279","BsPVtrxmqHeZ7BwORWLvrA","2180 E Serene Ave
Southeast
Las Vegas, NV 89123",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",15,"Burger King","Southeast",-115.1219087,36.0207221,"NV",3.5,FALSE,TRUE,FALSE
"1280","1PSXa1NyhW21P-iTgEs1uw","400 N Nellis Blvd
Sunrise
Las Vegas, NV 89110",TRUE,"Chicken Wings, Restaurants","Las Vegas",31,"Wing Stop","Sunrise",-115.061973631382,36.1662143468857,"NV",4,FALSE,TRUE,FALSE
"1281","cdEyO3XRIrHH7ZCjCsxXqA","7537 S Rainbow Blvd
Ste 101
Southwest
Las Vegas, NV 89139",FALSE,"Vietnamese, Chinese, Restaurants","Las Vegas",11,"Pho Hoang","Southwest",-115.24387,36.051627,"NV",2,FALSE,TRUE,TRUE
"1282","CWqpUlx6Gg7mMGSfPoepHA","445 E. Windmill Lane, #2B
Southeast
Las Vegas, NV 89123",TRUE,"Pizza, Restaurants","Las Vegas",12,"Pizza Hut","Southeast",-115.1523787,36.041297,"NV",2.5,TRUE,TRUE,FALSE
"1283","n19c5xDZO6ojmiNJOhtUGA","4675 W Charleston Blvd
Westside
Las Vegas, NV 89102",TRUE,"Fast Food, Restaurants","Las Vegas",11,"Long John Silver's","Westside",-115.2048129,36.1586703,"NV",2.5,FALSE,TRUE,FALSE
"1284","84JrJfQPA9SLk4GVSBaorw","4835 S. Ft. Apache
Spring Valley
Las Vegas, NV 89147",TRUE,"Fast Food, Mexican, Tex-Mex, Restaurants","Las Vegas",12,"Taco Bell","Spring Valley",-115.29728,36.10006,"NV",3.5,FALSE,TRUE,FALSE
"1285","BpR_oUAmIh6Q7Y_Y0Q_WmQ","2880 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Mexican, Restaurants","Las Vegas",6,"Mexitalia X-Press","The Strip",-115.1626825,36.1372759,"NV",2,FALSE,TRUE,FALSE
"1286","qCvRV9qcHKftXnT9IkmTqA","2207 E Windmill Ln
Southeast
Las Vegas, NV 89123",FALSE,"Seafood, Fast Food, Restaurants","Las Vegas",17,"Long John Silver's","Southeast",-115.121305,36.0420645,"NV",2,FALSE,TRUE,FALSE
"1287","kSSvuD81S7T1Nrr2qsXVPQ","4175 S Grand Canyon Dr
Spring Valley
Las Vegas, NV 89147",TRUE,"Pizza, Restaurants","Las Vegas",32,"Chuck E Cheese's","Spring Valley",-115.307967626109,36.113429734343,"NV",3,FALSE,TRUE,TRUE
"1288","f9G8rYZ-HpQvekvizABeKg","2319 S Eastern Ave
Downtown
Las Vegas, NV 89104",TRUE,"Peruvian, Restaurants","Las Vegas",26,"Las Americas","Downtown",-115.1187783,36.1452214,"NV",4,FALSE,TRUE,TRUE
"1289","VQAEtwQaWZPlEDTkBS7G3g","10590 Southern Highlands Pkwy
Southwest
Las Vegas, NV 89141",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",20,"McDonald's","Southwest",-115.207045226529,35.9989018527016,"NV",1.5,FALSE,TRUE,FALSE
"1290","ddJK59dydw4vGgRZbcznzw","5821 E Charleston
Ste 217
Sunrise
Las Vegas, NV 89142",TRUE,"Pizza, Restaurants","Las Vegas",39,"Angelina's Pizzeria","Sunrise",-115.046867370605,36.1580581665039,"NV",3,TRUE,TRUE,TRUE
"1291","TsDD1Svyl1Oqf6HImW_jHw","7530 Las Vegas Blvd S
Southeast
Las Vegas, NV 89123",TRUE,"Bars, Restaurants, Nightlife, Tex-Mex","Las Vegas",89,"Chili's Grill & Bar","Southeast",-115.1723524,36.0532414,"NV",3,FALSE,TRUE,TRUE
"1292","KhWaq3lGLEUQjwJkMZHG_Q","2923 Craig Road
Las Vegas, NV 89032",TRUE,"Fast Food, Mexican, Restaurants","Las Vegas",23,"El Pollo Loco","",-115.180591,36.238856,"NV",2.5,FALSE,TRUE,FALSE
"1293","ZrxnXntC71qG7L0US1GVLA","4655 W Charleston
Westside
Las Vegas, NV 89102",TRUE,"American (Traditional), Fast Food, Chicken Wings, Restaurants","Las Vegas",114,"Raising Cane's","Westside",-115.204244642292,36.158599889252,"NV",4,FALSE,TRUE,FALSE
"1294","GwGDLjbNf6d71QNOmY1OBQ","7065 W. Ann, #110
Northwest
Las Vegas, NV 89130",TRUE,"Pizza, Restaurants","Las Vegas",3,"Pizza Hut","Northwest",-115.2473953,36.261217,"NV",1,TRUE,TRUE,NA
"1295","8Mb6nc1Qt0cXWue67DJ1aw","1800 Las Vegas Blvd S
Las Vegas, NV 89104",TRUE,"Mexican, Restaurants","Las Vegas",68,"Tacos Mexico","",-115.1534046,36.1503339,"NV",3.5,FALSE,TRUE,FALSE
"1296","Lfjh90yNwBiUIGmVwM4ImA","4416 E Bonanza Rd
Sunrise
Las Vegas, NV 89110",TRUE,"Fast Food, Chinese, Restaurants","Las Vegas",5,"Panda Express","Sunrise",-115.0795963,36.1738738,"NV",4,FALSE,TRUE,FALSE
"1297","HI7S-f1gJVcGYG38_JY5OQ","755 S Grand Central Parkway
Downtown
Las Vegas, NV 89106",TRUE,"Fast Food, Restaurants","Las Vegas",3,"Great Steak & Potato","Downtown",-115.1557538,36.1652351,"NV",2,FALSE,TRUE,FALSE
"1298","TTwSbXCOr60ozQoz48mJew","5940 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",7,"Kfc","Chinatown",-115.222461,36.125859,"NV",1.5,FALSE,TRUE,FALSE
"1299","Hpc1wwhlPrVDp4BtozjcIA","5045 W Tropicana Ave
Las Vegas, NV 89103",TRUE,"Mexican, Restaurants","Las Vegas",33,"Qdoba Mexican Grill","",-115.2098642,36.1002283,"NV",3,FALSE,TRUE,FALSE
"1300","iLubiQC-OqI2WCg0-xs1rQ","4225 S Fort Apache Rd
Spring Valley
Las Vegas, NV 89147",FALSE,"Fast Food, Restaurants","Las Vegas",5,"Popeyes Chicken And Biscuits","Spring Valley",-115.2971243,36.111488,"NV",4,NA,TRUE,FALSE
"1301","CK_UGWewjljh1D1KiIhadQ","840 S Rancho Dr
Downtown
Las Vegas, NV 89106",TRUE,"Fast Food, Mexican, Restaurants","Las Vegas",17,"Roberto's Taco Shop","Downtown",-115.1728181,36.1615258,"NV",3,FALSE,TRUE,FALSE
"1302","sBAueq0jUmlIH6vdgyP2aQ","9355 W Flamingo Rd
Spring Valley
Las Vegas, NV 89147",TRUE,"Brasseries, Breakfast & Brunch, American (Traditional), Restaurants","Las Vegas",335,"Egg Works","Spring Valley",-115.295586365519,36.114517160807,"NV",4,FALSE,TRUE,TRUE
"1303","F8ezW6hYgmQYBmXOVjhytQ","4866 S Maryland Pkwy
University
Las Vegas, NV 89119",TRUE,"Fast Food, Restaurants","Las Vegas",10,"Jack In the Box","University",-115.136447,36.101639,"NV",2.5,FALSE,TRUE,FALSE
"1304","a3adM4iw2_BfjP1-T0ZQLw","4175 S Grand Canyon Dr
Ste 103
Spring Valley
Las Vegas, NV 89147",TRUE,"Japanese, Restaurants","Las Vegas",43,"Samurai Sam's Teriyaki Grill","Spring Valley",-115.3073046,36.1135548,"NV",3,FALSE,TRUE,FALSE
"1305","6SKnbcGt0M0r1XWk1pbzsA","1725 E Warm Springs Rd
Ste 18
Southeast
Las Vegas, NV 89119",TRUE,"Food, Desserts, Seafood, Pizza, Restaurants","Las Vegas",14,"Cafe Modena","Southeast",-115.128906,36.057248,"NV",3,TRUE,TRUE,NA
"1306","crAGSlCyMRcBUiIVxKcuwg","9755 W Flamingo Rd
Spring Valley
Las Vegas, NV 89147",FALSE,"American (Traditional), Restaurants","Las Vegas",3,"Boston's","Spring Valley",-115.3053069,36.1135909,"NV",2.5,NA,TRUE,TRUE
"1307","vQo_kFaVjVa9H_nhRCz-Dw","4215 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",TRUE,"Korean, Barbeque, Restaurants","Las Vegas",204,"Mother's Korean Grill","Chinatown",-115.1963604,36.1253986,"NV",3,FALSE,TRUE,TRUE
"1308","iPIbM34qhj3Slz1HiWVYVg","8410 W Cheyenne Ave
Northwest
Las Vegas, NV 89129",TRUE,"Pubs, Bars, American (Traditional), Nightlife, Restaurants","Las Vegas",59,"Steiner's","Northwest",-115.2768107,36.2190148,"NV",3.5,FALSE,TRUE,TRUE
"1309","DAha3IRYbGJh0UbvMHJ77w","3771 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Breakfast & Brunch, Restaurants","Las Vegas",76,"Denny's Restaurant","The Strip",-115.1727677,36.1040794,"NV",2.5,FALSE,TRUE,TRUE
"1310","g5jQgLcnB338vsGHyyL4WQ","1961 N Nellis Blvd
Sunrise
Las Vegas, NV 89115",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",4,"Subway","Sunrise",-115.062519,36.195433,"NV",2.5,FALSE,TRUE,NA
"1311","jHLQJg-v7YXiXT11OQSqCg","3260 N Durango Rd
Summerlin
Las Vegas, NV 89129",TRUE,"Fast Food, Mexican, Tex-Mex, Restaurants","Las Vegas",5,"Taco Bell","Summerlin, Northwest",-115.27891,36.21878,"NV",3,FALSE,TRUE,FALSE
"1312","cjYOxsZKTcq47tdR5CF8Hw","4455 E Charleston Blvd
Sunrise
Las Vegas, NV 89104",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",3,"Burger King","Sunrise",-115.078011,36.1586877,"NV",3.5,NA,NA,FALSE
"1313","H2DbpsEvor9kTf1-8OEwAA","4830 S Fort Apache Road
Spring Valley
Las Vegas, NV 89147",TRUE,"Sandwiches, Restaurants","Las Vegas",10,"Arby's Roast Beef Sandwich Restaurants","Spring Valley",-115.2969914,36.1015732,"NV",2.5,FALSE,TRUE,FALSE
"1314","fIFe16c58gp6L1UAfLxGZA","4910 S Maryland Pkwy
Southeast
Las Vegas, NV 89119",TRUE,"Fast Food, Southern, Restaurants","Las Vegas",15,"Popeye's Chicken & Biscuits","Southeast, University",-115.1360221,36.1008067,"NV",2,FALSE,TRUE,FALSE
"1315","3jg7ixB6vZi9M_-Qh8Eoiw","3355 Las Vegas Boulevard S
The Strip
Las Vegas, NV 89109",TRUE,"Restaurants","Las Vegas",8,"Very Venice","The Strip",-115.1696112,36.1214517,"NV",3.5,FALSE,FALSE,FALSE
"1316","Muq939TfNZheQx6SI1pe0Q","9775 S Maryland Pkwy
Southeast
Las Vegas, NV 89183",FALSE,"Chinese, Restaurants","Las Vegas",28,"China Joy","Southeast",-115.137808,36.011597,"NV",2.5,TRUE,TRUE,FALSE
"1317","X2lg09ae5ysFtPTyE5x1AQ","6677 W Cheyenne Ave
Northwest
Las Vegas, NV 89108",TRUE,"Fast Food, Restaurants","Las Vegas",6,"Burger King","Northwest",-115.241843,36.217716,"NV",3,FALSE,TRUE,FALSE
"1318","oOrqgxKCNuPwF3mlTBmgZw","9620 Las Vegas Blvd South
Ste E5
Southeast
Las Vegas, NV 89123",TRUE,"Sandwiches, Restaurants","Las Vegas",126,"Capriotti's Sandwich Shop","Southeast",-115.171712,36.0152797,"NV",4.5,FALSE,TRUE,FALSE
"1319","l3L25Yg_8E11tsS2D8ml-g","3242 E Desert Inn Rd
Ste 9
Eastside
Las Vegas, NV 89121",TRUE,"Thai, Restaurants","Las Vegas",177,"Thai Food To Go","Eastside",-115.103766,36.130228,"NV",4.5,TRUE,TRUE,TRUE
"1320","JtvwIwSl6rXVKacqP8avyw","The Mirage Hotel & Casino
3400 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"American (New), Pizza, Restaurants","Las Vegas",102,"California Pizza Kitchen","The Strip",-115.174388868189,36.1203387139287,"NV",3,FALSE,TRUE,TRUE
"1321","O3PwBTK-SnxsYJhimThhsA","7810 W Ann Rd
Northwest
Las Vegas, NV 89149",FALSE,"Pizza, Restaurants","Las Vegas",5,"Villa Pizza","Northwest, Centennial",-115.26569,36.264255,"NV",2,TRUE,NA,FALSE
"1322","23CYkAUCRd4JbTrvRR4I-Q","8751 W Charleston Blvd
Ste 110
Westside
Las Vegas, NV 89117",FALSE,"Restaurants, Event Planning & Services, Caterers","Las Vegas",7,"Bleu Gourmet","Westside",-115.2857741,36.1584817,"NV",4,NA,NA,NA
"1323","a6qqkAEFYk-VtBzHMtvZHw","4970 S Fort Apache Rd
Spring Valley
Las Vegas, NV 89148",FALSE,"Bars, Seafood, Restaurants, Nightlife, Steakhouses, Sandwiches","Las Vegas",3,"Redstone Grill","Spring Valley",-115.2972153,36.0979526,"NV",4,FALSE,TRUE,TRUE
"1324","4c_TKqGJ527OaWhBRhUCCg","2890 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Fast Food, Sandwiches, Restaurants","Las Vegas",4,"Subway","The Strip",-115.162926,36.135911,"NV",2,FALSE,TRUE,FALSE
"1325","YVmP0J7WjYKvbhAknWIUaw","221 N Rampart Blvd
Westside
Las Vegas, NV 89145",TRUE,"Sushi Bars, Japanese, Restaurants","Las Vegas",37,"Shizen Japanese Restaurant","Westside",-115.291162,36.175797,"NV",3,FALSE,TRUE,TRUE
"1326","is6k_jAusCc8dJtO7DpNvw","9620 Las Vegas Blvd S
Southeast
Las Vegas, NV 89123",TRUE,"Barbeque, Restaurants","Las Vegas",3,"K's Bbq","Southeast",-115.1721706,36.0151319,"NV",2.5,FALSE,TRUE,FALSE
"1327","xXPf6scUPzkoQ4uBvqzy_w","8465 W Sahara Ave
Westside
Las Vegas, NV 89117",TRUE,"Pizza, Restaurants","Las Vegas",29,"Seattle Dan's Pizza Pasta & Grinders","Westside",-115.2760775,36.1439269,"NV",3.5,TRUE,TRUE,FALSE
"1328","EjfF-4aI0rhtAHwXFRsVrQ","7380 S. Las Vegas Blvd.
Southeast
Las Vegas, NV 89123",TRUE,"Steakhouses, Restaurants","Las Vegas",109,"Outback Steakhouse","Southeast",-115.171547,36.055728,"NV",3.5,FALSE,TRUE,TRUE
"1329","SnUxHYQK7pP72IlO-T9Skg","4260 W Flamingo Rd
Las Vegas, NV 89103",TRUE,"American (Traditional), Fast Food, Restaurants","Las Vegas",130,"Sonic Drive-In","",-115.19734,36.116176,"NV",3.5,FALSE,TRUE,TRUE
"1330","Cl6KfeDfh9FfWYV5cbz-zw","6115 S Fort Apache Rd
Ste 100
Spring Valley
Las Vegas, NV 89148",TRUE,"Greek, Mediterranean, Middle Eastern, Restaurants","Las Vegas",173,"Khoury's Mediterranean Restaurant","Spring Valley",-115.2986223,36.0770695,"NV",4,FALSE,TRUE,TRUE
"1331","jWiGtY7hTqBjbzN3yyRXbw","1000 N Main St
Las Vegas, NV 89101",TRUE,"Restaurants, Italian","Las Vegas",36,"La Piazza","",-115.139396,36.181417,"NV",3.5,TRUE,TRUE,TRUE
"1332","GWXU5xROhcnMIUaUFEtubA","3999 Las Vegas Boulevard S
The Strip
Las Vegas, NV 89119",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",19,"McDonald's","The Strip",-115.171897,36.090535,"NV",2.5,FALSE,TRUE,NA
"1333","xuITVCoB3gj4S8jHvTvvsA","2001 Las Vegas Blvd S
The Strip
Las Vegas, NV 89104",TRUE,"Fast Food, Restaurants","Las Vegas",8,"Carl's Jr","The Strip",-115.153972,36.147909,"NV",3.5,FALSE,TRUE,FALSE
"1334","NxA9bmbZkY46NDgQu1Gzzw","2830 E Charleston Blvd
Downtown
Las Vegas, NV 89104",TRUE,"Mexican, Restaurants","Las Vegas",16,"El Diamante Restaurant","Downtown",-115.110458374023,36.159236907959,"NV",2.5,FALSE,TRUE,TRUE
"1335","Crd82TFkF-cF5WF_qKuJ4A","Golden Nugget Casino Hotel
129 E Fremont St
Downtown
Las Vegas, NV 89101",TRUE,"Bars, Restaurants, Nightlife, Italian","Las Vegas",235,"Grotto Ristorante","Downtown",-115.1445575,36.1702644,"NV",3.5,FALSE,TRUE,TRUE
"1336","QOWcZPFc0RhErUcNGxT-3w","4985 E Craig Road
Las Vegas, NV 89115",TRUE,"Chinese, Restaurants","Las Vegas",13,"China Kitchen","",-115.0647517,36.2402412,"NV",3.5,TRUE,TRUE,TRUE
"1337","WvcDPv5Kk2xAKhmUoFx7TA","Caesars Palace Hotel
3570 Las Vegas Blvd S
The Strip
Las Vegas, NV 89101",TRUE,"Fast Food, Restaurants","Las Vegas",84,"Cypress Street Marketplace","The Strip",-115.177901,36.1171675,"NV",3,FALSE,TRUE,FALSE
"1338","-LL8qFtRQv3JY-48gs1xlw","4760 E Flamingo Rd
Eastside
Las Vegas, NV 89121",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",6,"Wendy's","Eastside",-115.07009,36.115253,"NV",3,FALSE,TRUE,FALSE
"1339","z0rAS1Epu8VtVunP_QxbmQ","3415 E. Russell Road
Southeast
Las Vegas, NV 89120",TRUE,"Fast Food, Mexican, Tex-Mex, Restaurants","Las Vegas",5,"Taco Bell","Southeast",-115.10091,36.08636,"NV",2.5,FALSE,NA,TRUE
"1340","VrOvy_k0uZoYcXQukEUMBA","246 Via Antonia Ave
Southeast
Las Vegas, NV 89119",TRUE,"Delis, Restaurants, Italian","Las Vegas",40,"Panevino Deli","Southeast",-115.162336,36.070665,"NV",4,FALSE,TRUE,FALSE
"1341","W3bJN2gbM-BcyNtfNxD_JA","3455 E Flamingo Road
Eastside
Las Vegas, NV 89121",TRUE,"Arts & Entertainment, Casinos, Nightlife, Restaurants","Las Vegas",15,"Village Pub Bar & Grill","Eastside",-115.0998114,36.114659,"NV",3.5,FALSE,TRUE,TRUE
"1342","e-5Vy_iwz8fH5EfKkiuWgg","3407 S Jones Blvd
Chinatown
Las Vegas, NV 89146",FALSE,"Chinese, Restaurants","Las Vegas",10,"Kan's Kitchen","Chinatown",-115.2249939,36.1272235,"NV",3.5,NA,TRUE,TRUE
"1343","bOvxdXGgqaJSzaOoh-VZLQ","4575 Boulder Hwy
Las Vegas, NV 89121",TRUE,"Arts & Entertainment, Restaurants, RV Parks, Casinos, Event Planning & Services, Hotels & Travel, American (New), Hotels","Las Vegas",43,"Arizona Charlie's Boulder Casino, Hotel & RV Resort","",-115.075618,36.1230335,"NV",3,FALSE,TRUE,TRUE
"1344","TDmqRm0evHq6eJjjClT5ag","6400 W Charleston Blvd
Westside
Las Vegas, NV 89146",TRUE,"Fast Food, Restaurants","Las Vegas",3,"Jack in the Box","Westside",-115.23522711639,36.15941870391,"NV",2,FALSE,TRUE,NA
"1345","v9d9yZtSCSZv0GSZ5ywJlQ","1105 E Tropicana Ave
Southeast
Las Vegas, NV 89119",TRUE,"Italian, Pizza, Chicken Wings, Restaurants","Las Vegas",28,"Top This Pizza, Inc.","Southeast, University",-115.1386502,36.1008602,"NV",2.5,TRUE,TRUE,FALSE
